ticker,paired_with,event_type_canonical,direction,confidence,event_date,zscore_before,zscore_after,zscore_change,expected_direction,direction_confirmed
2337.TW,3105.TWO,revenue_growth,1,0.95,2026-04-07 18:45:00,-1.5740141310971325,-0.8905568586004291,0.6834572724967034,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.92,2026-04-07 18:45:00,1.1774413702052715,-0.9219778515494508,-2.0994192217547223,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.92,2026-04-07 18:45:00,-1.5740141310971325,-0.8905568586004291,0.6834572724967034,1,True
2337.TW,2313.TW,supply_chain,1,0.9,2026-04-07 18:45:00,1.1774413702052715,-0.9219778515494508,-2.0994192217547223,-1,True
2337.TW,3105.TWO,supply_chain,1,0.9,2026-04-07 18:45:00,-1.5740141310971325,-0.8905568586004291,0.6834572724967034,1,True
6515.TW,3036.TW,revenue_growth,1,0.95,2026-04-08 06:30:00,-0.92467484410085,-0.5213433206364549,0.40333152346439505,-1,False
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-04-08 06:30:00,-0.92467484410085,-0.5213433206364549,0.40333152346439505,-1,False
6515.TW,3036.TW,market_dynamics,1,0.92,2026-04-08 06:30:00,-0.92467484410085,-0.5213433206364549,0.40333152346439505,-1,False
2337.TW,2313.TW,financial_performance,1,0.95,2026-04-28 10:00:00,-1.658103075494901,-1.605243030978797,0.05286004451610404,-1,False
2337.TW,3105.TWO,financial_performance,1,0.95,2026-04-28 10:00:00,0.7600872308867457,1.1137760864084831,0.35368885552173746,1,True
2337.TW,2313.TW,capacity_expansion,1,0.9,2026-04-28 10:00:00,-1.658103075494901,-1.605243030978797,0.05286004451610404,-1,False
2337.TW,3105.TWO,capacity_expansion,1,0.9,2026-04-28 10:00:00,0.7600872308867457,1.1137760864084831,0.35368885552173746,1,True
2337.TW,2313.TW,market_dynamics,1,0.9,2026-04-28 10:00:00,-1.658103075494901,-1.605243030978797,0.05286004451610404,-1,False
2337.TW,3105.TWO,market_dynamics,1,0.9,2026-04-28 10:00:00,0.7600872308867457,1.1137760864084831,0.35368885552173746,1,True
3105.TWO,2337.TW,product_launch_and_development,1,0.85,2025-11-03 10:00:00,-0.4705058616650572,1.3212412347329736,1.7917470963980309,-1,False
3105.TWO,2368.TW,product_launch_and_development,1,0.85,2025-11-03 10:00:00,-1.3448959648475027,-1.302949185372403,0.04194677947509984,-1,False
3105.TWO,3036.TW,product_launch_and_development,1,0.85,2025-11-03 10:00:00,-2.390719074763938,-1.713716015597698,0.6770030591662399,-1,False
2337.TW,2313.TW,supply_chain,1,0.85,2026-01-02 10:30:00,-0.8624654816898811,-1.47205812214197,-0.6095926404520888,-1,True
2337.TW,3105.TWO,supply_chain,1,0.85,2026-01-02 10:30:00,0.1135683673469256,0.6635803551518412,0.5500119878049157,1,True
5274.TWO,2360.TW,ai_demand,1,0.95,2026-06-03 17:24:00,0.6254978254537064,-1.177958877496711,-1.8034567029504172,-1,True
5274.TWO,2360.TW,product_launch_and_development,1,0.9,2026-06-03 17:24:00,0.6254978254537064,-1.177958877496711,-1.8034567029504172,-1,True
5274.TWO,2360.TW,supply_chain,-1,0.85,2026-06-03 17:24:00,0.6254978254537064,-1.177958877496711,-1.8034567029504172,1,False
5274.TWO,2360.TW,pricing_and_margins,1,0.8,2026-06-03 17:24:00,0.6254978254537064,-1.177958877496711,-1.8034567029504172,-1,True
2313.TW,2337.TW,capacity_expansion,1,0.95,2026-05-28 17:50:00,-0.1017166750987634,0.4991374051454594,0.6008540802442228,1,True
2313.TW,2337.TW,order_dynamics,1,0.85,2026-05-28 17:50:00,-0.1017166750987634,0.4991374051454594,0.6008540802442228,1,True
2313.TW,2337.TW,financial_performance,1,0.9,2026-05-28 17:50:00,-0.1017166750987634,0.4991374051454594,0.6008540802442228,1,True
2337.TW,2313.TW,financial_performance,1,0.85,2025-12-08 13:30:00,-0.7927308909618166,-0.1256469958180434,0.6670838951437732,-1,False
2337.TW,3105.TWO,financial_performance,1,0.85,2025-12-08 13:30:00,-1.3417409111402083,-2.0707155802980366,-0.7289746691578283,1,False
2382.TW,4958.TW,capacity_expansion,1,0.8,2025-11-10 10:33:00,0.6990662690968986,0.680482555863275,-0.018583713233623622,1,False
2337.TW,2313.TW,financial_performance,-1,0.95,2025-10-29 19:45:00,-3.115059140409635,-1.2451004533594945,1.8699586870501406,1,True
2337.TW,3105.TWO,financial_performance,-1,0.95,2025-10-29 19:45:00,3.461215765194934,-1.1794758828706882,-4.640691648065622,-1,True
2337.TW,2313.TW,financial_performance,-1,0.9,2025-10-29 19:45:00,-3.115059140409635,-1.2451004533594945,1.8699586870501406,1,True
2337.TW,3105.TWO,financial_performance,-1,0.9,2025-10-29 19:45:00,3.461215765194934,-1.1794758828706882,-4.640691648065622,-1,True
2337.TW,2313.TW,capacity_expansion,-1,0.85,2025-10-29 19:45:00,-3.115059140409635,-1.2451004533594945,1.8699586870501406,1,True
2337.TW,3105.TWO,capacity_expansion,-1,0.85,2025-10-29 19:45:00,3.461215765194934,-1.1794758828706882,-4.640691648065622,-1,True
2337.TW,2313.TW,market_dynamics,1,0.8,2025-10-29 19:45:00,-3.115059140409635,-1.2451004533594945,1.8699586870501406,-1,False
2337.TW,3105.TWO,market_dynamics,1,0.8,2025-10-29 19:45:00,3.461215765194934,-1.1794758828706882,-4.640691648065622,1,False
5274.TWO,2360.TW,revenue_growth,1,0.85,2025-12-26 10:20:00,-0.4640723934786926,0.029218411394541,0.4932908048732336,-1,False
2337.TW,2313.TW,revenue_growth,1,0.95,2026-06-08 15:20:00,0.8036584598703466,-0.0994382025664711,-0.9030966624368176,-1,True
2337.TW,3105.TWO,revenue_growth,1,0.95,2026-06-08 15:20:00,0.2097394870691226,0.2778897649114234,0.06815027784230082,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.8036584598703466,-0.0994382025664711,-0.9030966624368176,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.2097394870691226,0.2778897649114234,0.06815027784230082,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.8036584598703466,-0.0994382025664711,-0.9030966624368176,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.2097394870691226,0.2778897649114234,0.06815027784230082,1,True
6515.TW,3036.TW,market_dynamics,-1,0.7,2026-06-11 09:42:00,-1.5179738960681666,0.1302582246439944,1.6482321207121609,1,True
2337.TW,2313.TW,supply_chain,1,0.85,2026-03-17 10:52:00,-1.6410513430552949,-1.5943744043899073,0.04667693866538758,-1,False
2337.TW,3105.TWO,supply_chain,1,0.85,2026-03-17 10:52:00,2.4802950051298702,0.9584744056302104,-1.5218205994996599,1,False
2337.TW,2313.TW,pricing_and_margins,1,0.85,2026-01-05 14:35:00,-1.7911027140146505,-1.0424099547582897,0.7486927592563608,-1,False
2337.TW,3105.TWO,pricing_and_margins,1,0.85,2026-01-05 14:35:00,0.6814825683069304,0.4381460331283553,-0.24333653517857512,1,False
2368.TW,2360.TW,financial_performance,1,0.85,2026-05-13 09:49:00,1.044412155955925,-0.2657636597442133,-1.3101758157001382,-1,True
2368.TW,3036.TW,financial_performance,1,0.85,2026-05-13 09:49:00,-0.2960796156778957,-0.7883399205012899,-0.49226030482339417,1,False
2368.TW,3105.TWO,financial_performance,1,0.85,2026-05-13 09:49:00,1.111650897665709,1.114947007425724,0.0032961097600150424,1,True
2368.TW,2360.TW,pricing_and_margins,1,0.9,2026-05-13 09:49:00,1.044412155955925,-0.2657636597442133,-1.3101758157001382,-1,True
2368.TW,3036.TW,pricing_and_margins,1,0.9,2026-05-13 09:49:00,-0.2960796156778957,-0.7883399205012899,-0.49226030482339417,1,False
2368.TW,3105.TWO,pricing_and_margins,1,0.9,2026-05-13 09:49:00,1.111650897665709,1.114947007425724,0.0032961097600150424,1,True
2368.TW,2360.TW,capacity_expansion,1,0.85,2026-05-13 09:49:00,1.044412155955925,-0.2657636597442133,-1.3101758157001382,-1,True
2368.TW,3036.TW,capacity_expansion,1,0.85,2026-05-13 09:49:00,-0.2960796156778957,-0.7883399205012899,-0.49226030482339417,1,False
2368.TW,3105.TWO,capacity_expansion,1,0.85,2026-05-13 09:49:00,1.111650897665709,1.114947007425724,0.0032961097600150424,1,True
2368.TW,2360.TW,analyst_and_market_sentiment,1,0.9,2026-05-13 09:49:00,1.044412155955925,-0.2657636597442133,-1.3101758157001382,-1,True
2368.TW,3036.TW,analyst_and_market_sentiment,1,0.9,2026-05-13 09:49:00,-0.2960796156778957,-0.7883399205012899,-0.49226030482339417,1,False
2368.TW,3105.TWO,analyst_and_market_sentiment,1,0.9,2026-05-13 09:49:00,1.111650897665709,1.114947007425724,0.0032961097600150424,1,True
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.8,2026-04-14 13:35:00,-0.3964242037945291,-1.957075873591582,-1.560651669797053,-1,True
6515.TW,3036.TW,analyst_and_market_sentiment,1,0.8,2026-04-14 13:35:00,0.1553144748174942,0.1538795138470373,-0.0014349609704568944,-1,True
2356.TW,2492.TW,corporate_events,1,0.7,2025-10-19 11:32:00,-1.1719336416373194,-3.2920809209323236,-2.1201472792950042,1,False
2356.TW,2492.TW,supply_chain,1,0.85,2025-12-12 15:07:00,0.3288603250476339,0.6923783739442453,0.3635180488966114,1,True
2382.TW,4958.TW,supply_chain,1,0.75,2025-11-22 08:00:00,0.3884741774776914,0.2147482515054938,-0.17372592597219763,1,False
2356.TW,2492.TW,supply_chain,1,0.75,2025-11-22 08:00:00,0.3340337504063697,1.1365736047935977,0.802539854387228,1,True
2368.TW,2360.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,-1.3674873006767156,-1.6728033642729718,-0.3053160635962562,-1,True
2368.TW,3036.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,1.1308744526888246,0.7486288716722662,-0.38224558101655837,1,False
2368.TW,3105.TWO,capacity_expansion,1,0.85,2025-12-13 14:40:00,-2.967795626349847,-1.7133370162232322,1.2544586101266146,1,True
2313.TW,2337.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,-0.6913284779984281,-0.1267222437045347,0.5646062342938934,1,True
4958.TW,2382.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,-0.0756311567441468,-1.7475346216720882,-1.6719034649279414,-1,True
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.85,2025-10-21 09:10:00,0.9641862440108058,3.613500992264109,2.6493147482533033,-1,False
2382.TW,4958.TW,market_dynamics,1,0.8,2026-06-18 10:30:00,0.01858250415321,0.9031797107005468,0.8845972065473369,1,True
2313.TW,2337.TW,technology_advancement,1,0.8,2026-01-05 09:10:00,-1.7911027140146505,-1.0424099547582897,0.7486927592563608,1,True
2356.TW,2492.TW,strategic_partnership,1,0.95,2026-05-21 15:40:00,-2.087483400879284,-1.6472806118115226,0.44020278906776156,1,True
4958.TW,2382.TW,financial_performance,1,0.85,2025-11-12 10:29:00,0.9889500331471271,0.6458631519191522,-0.3430868812279749,-1,True
4958.TW,2382.TW,capacity_expansion,1,0.9,2025-11-12 10:29:00,0.9889500331471271,0.6458631519191522,-0.3430868812279749,-1,True
4958.TW,2382.TW,revenue_growth,1,0.85,2025-11-12 10:29:00,0.9889500331471271,0.6458631519191522,-0.3430868812279749,-1,True
6515.TW,3036.TW,ai_demand,1,0.92,2026-03-05 14:00:00,1.606453186458528,-1.2637680634035524,-2.8702212498620803,-1,True
2382.TW,4958.TW,order_dynamics,1,0.85,2026-03-17 10:40:00,-0.5323165557122123,-0.0804037406479359,0.4519128150642764,1,True
2356.TW,2492.TW,supply_chain,1,0.75,2026-03-17 10:40:00,-0.7882767540587763,1.1448428728779425,1.9331196269367188,1,True
2368.TW,2360.TW,pricing_and_margins,1,0.85,2026-04-02 15:16:00,0.5336870380461932,1.215593955606977,0.6819069175607838,-1,False
2368.TW,3036.TW,pricing_and_margins,1,0.85,2026-04-02 15:16:00,-0.5736552763170077,1.1295663915333505,1.7032216678503582,1,True
2368.TW,3105.TWO,pricing_and_margins,1,0.85,2026-04-02 15:16:00,-1.1720910834712228,-1.4894808852641304,-0.31738980179290754,1,False
2360.TW,2368.TW,financial_performance,1,0.95,2026-04-30 18:08:00,-0.9850956703958712,0.2996443603105089,1.28474003070638,1,True
2360.TW,5274.TWO,financial_performance,1,0.95,2026-04-30 18:08:00,-0.1202164126848919,0.2541084025924457,0.37432481527733763,1,True
2360.TW,2368.TW,revenue_growth,1,0.95,2026-04-30 18:08:00,-0.9850956703958712,0.2996443603105089,1.28474003070638,1,True
2360.TW,5274.TWO,revenue_growth,1,0.95,2026-04-30 18:08:00,-0.1202164126848919,0.2541084025924457,0.37432481527733763,1,True
2360.TW,2368.TW,order_dynamics,1,0.9,2026-04-30 18:08:00,-0.9850956703958712,0.2996443603105089,1.28474003070638,1,True
2360.TW,5274.TWO,order_dynamics,1,0.9,2026-04-30 18:08:00,-0.1202164126848919,0.2541084025924457,0.37432481527733763,1,True
2360.TW,2368.TW,pricing_and_margins,1,0.92,2026-04-30 18:08:00,-0.9850956703958712,0.2996443603105089,1.28474003070638,1,True
2360.TW,5274.TWO,pricing_and_margins,1,0.92,2026-04-30 18:08:00,-0.1202164126848919,0.2541084025924457,0.37432481527733763,1,True
2368.TW,2360.TW,supply_chain,1,0.85,2025-11-26 08:01:00,-1.559390983341975,-0.917016853322095,0.64237413001988,-1,False
2368.TW,3036.TW,supply_chain,1,0.85,2025-11-26 08:01:00,2.403610088451455,1.059874745426535,-1.3437353430249201,1,False
2368.TW,3105.TWO,supply_chain,1,0.85,2025-11-26 08:01:00,0.3337836641294044,-1.333347719433847,-1.6671313835632513,1,False
2356.TW,2492.TW,supply_chain,1,0.85,2025-11-26 08:01:00,1.608393005571826,1.3965314302862466,-0.21186157528557947,1,False
2382.TW,4958.TW,strategic_partnership,1,0.88,2026-03-13 15:00:00,-0.0279925581170048,-1.154227253964567,-1.1262346958475622,1,False
2356.TW,2492.TW,strategic_partnership,1,0.8,2026-03-13 15:00:00,0.5992524543473146,0.5771518287955179,-0.022100625551796704,1,False
2382.TW,4958.TW,revenue_growth,-1,0.8,2025-11-17 09:00:00,0.680482555863275,0.436449514848448,-0.24403304101482698,-1,True
6515.TW,3036.TW,revenue_growth,1,0.9,2026-04-07 17:45:00,-0.214913330902523,0.1553144748174942,0.3702278057200172,-1,False
3105.TWO,2337.TW,ai_demand,1,0.85,2026-01-28 12:10:00,1.4127690369799375,1.2938554401575988,-0.11891359682233871,-1,True
3105.TWO,2368.TW,ai_demand,1,0.85,2026-01-28 12:10:00,-1.588556799733616,-0.2574137801784388,1.3311430195551772,-1,False
3105.TWO,3036.TW,ai_demand,1,0.85,2026-01-28 12:10:00,-0.1063986798269387,0.5980032468175884,0.7044019266445272,-1,False
6515.TW,3036.TW,revenue_growth,1,0.95,2026-06-08 16:00:00,-1.4424596677958192,-0.7867381984150155,0.6557214693808038,-1,False
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-06-08 16:00:00,-1.4424596677958192,-0.7867381984150155,0.6557214693808038,-1,False
6515.TW,3036.TW,product_launch_and_development,1,0.85,2026-06-08 16:00:00,-1.4424596677958192,-0.7867381984150155,0.6557214693808038,-1,False
2382.TW,4958.TW,ai_demand,1,0.9,2026-04-25 10:58:00,-2.5127904791317603,-2.2142954865838753,0.29849499254788503,1,True
2382.TW,4958.TW,order_dynamics,1,0.85,2026-04-25 10:58:00,-2.5127904791317603,-2.2142954865838753,0.29849499254788503,1,True
2382.TW,4958.TW,ai_demand,1,0.95,2026-05-12 10:50:00,0.5555764565591984,-0.3002154910165039,-0.8557919475757023,1,False
2382.TW,4958.TW,corporate_events,1,0.95,2025-11-10 15:46:00,0.6990662690968986,0.680482555863275,-0.018583713233623622,1,False
2382.TW,4958.TW,analyst_and_market_sentiment,0,0.5,2026-05-25 08:30:00,-0.8850781013663698,1.4656048977467404,2.3506829991131104,0,
3105.TWO,2337.TW,corporate_events,1,0.75,2026-04-24 17:41:00,-1.101759287742663,0.0646070808889189,1.166366368631582,-1,False
3105.TWO,2368.TW,corporate_events,1,0.75,2026-04-24 17:41:00,0.7247707164878707,1.445045440311556,0.7202747238236853,-1,False
3105.TWO,3036.TW,corporate_events,1,0.75,2026-04-24 17:41:00,-0.8326262749972728,0.2562881977562811,1.088914472753554,-1,False
2337.TW,2313.TW,supply_chain,1,0.95,2026-03-12 23:30:00,0.4018120691928446,-4.380595584069359,-4.7824076532622035,-1,True
2337.TW,3105.TWO,supply_chain,1,0.95,2026-03-12 23:30:00,-0.7404417324537625,2.2856028049118375,3.0260445373656,1,True
2313.TW,2337.TW,supply_chain,1,0.75,2026-05-21 08:00:00,1.0949014627988212,-0.1017166750987634,-1.1966181378975846,1,False
2337.TW,2313.TW,supply_chain,1,0.75,2026-01-07 17:18:00,-2.267806919131694,-0.2285185748276585,2.0392883443040355,-1,False
2337.TW,3105.TWO,supply_chain,1,0.75,2026-01-07 17:18:00,2.0290347321945132,0.8186570928161074,-1.2103776393784058,1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.85,2025-12-30 13:00:00,0.4775971460787646,-2.267806919131694,-2.7454040652104585,-1,True
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.85,2025-12-30 13:00:00,-1.0073708195290805,2.0290347321945132,3.0364055517235937,1,True
2382.TW,4958.TW,corporate_events,1,0.85,2025-10-27 09:20:00,0.7419119125559179,0.5648755481167816,-0.17703636443913628,1,False
2356.TW,2492.TW,corporate_events,1,0.85,2025-10-27 09:20:00,-3.2920809209323236,-0.0909015509659225,3.2011793699664013,1,True
6515.TW,3036.TW,revenue_growth,1,0.85,2025-12-23 13:45:00,-0.1457217414281627,-0.2700320217273856,-0.12431028029922292,-1,True
2382.TW,4958.TW,corporate_events,-1,0.7,2025-10-12 09:00:00,1.1620178474718947,1.3452454471586237,0.18322759968672897,-1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.85,2026-03-20 14:30:00,-3.811323023515622,2.124067516124423,5.935390539640045,-1,False
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.85,2026-03-20 14:30:00,2.5064546071448057,-2.2809109007100186,-4.787365507854824,1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.85,2026-04-21 10:15:00,0.6782273671257527,-1.658103075494901,-2.3363304426206537,-1,True
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.85,2026-04-21 10:15:00,-2.906234373252585,0.7600872308867457,3.6663216041393305,1,True
2360.TW,2368.TW,revenue_growth,1,0.95,2026-05-07 09:25:00,-0.262245146163249,-0.7990174327527048,-0.5367722865894557,1,False
2360.TW,5274.TWO,revenue_growth,1,0.95,2026-05-07 09:25:00,0.1446606546560452,-0.8449254810779739,-0.9895861357340191,1,False
2360.TW,2368.TW,ai_demand,1,0.95,2026-05-07 09:25:00,-0.262245146163249,-0.7990174327527048,-0.5367722865894557,1,False
2360.TW,5274.TWO,ai_demand,1,0.95,2026-05-07 09:25:00,0.1446606546560452,-0.8449254810779739,-0.9895861357340191,1,False
2360.TW,2368.TW,capacity_expansion,1,0.9,2026-05-07 09:25:00,-0.262245146163249,-0.7990174327527048,-0.5367722865894557,1,False
2360.TW,5274.TWO,capacity_expansion,1,0.9,2026-05-07 09:25:00,0.1446606546560452,-0.8449254810779739,-0.9895861357340191,1,False
2360.TW,2368.TW,analyst_and_market_sentiment,1,0.9,2026-05-07 09:25:00,-0.262245146163249,-0.7990174327527048,-0.5367722865894557,1,False
2360.TW,5274.TWO,analyst_and_market_sentiment,1,0.9,2026-05-07 09:25:00,0.1446606546560452,-0.8449254810779739,-0.9895861357340191,1,False
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-01-12 09:20:00,-0.6878113801649919,0.1030634614000871,0.790874841565079,-1,False
3036.TW,2368.TW,revenue_growth,1,0.95,2026-01-13 17:35:00,0.4389179952371876,0.1125790258069007,-0.3263389694302869,-1,True
3036.TW,3105.TWO,revenue_growth,1,0.95,2026-01-13 17:35:00,-0.4252348381588196,-0.7589834147329282,-0.3337485765741086,1,False
3036.TW,6515.TW,revenue_growth,1,0.95,2026-01-13 17:35:00,0.6469052551825126,-1.2253132031185,-1.8722184583010124,1,False
3036.TW,2368.TW,corporate_events,1,0.9,2026-01-13 17:35:00,0.4389179952371876,0.1125790258069007,-0.3263389694302869,-1,True
3036.TW,3105.TWO,corporate_events,1,0.9,2026-01-13 17:35:00,-0.4252348381588196,-0.7589834147329282,-0.3337485765741086,1,False
3036.TW,6515.TW,corporate_events,1,0.9,2026-01-13 17:35:00,0.6469052551825126,-1.2253132031185,-1.8722184583010124,1,False
3036.TW,2368.TW,ai_demand,1,0.92,2026-01-13 17:35:00,0.4389179952371876,0.1125790258069007,-0.3263389694302869,-1,True
3036.TW,3105.TWO,ai_demand,1,0.92,2026-01-13 17:35:00,-0.4252348381588196,-0.7589834147329282,-0.3337485765741086,1,False
3036.TW,6515.TW,ai_demand,1,0.92,2026-01-13 17:35:00,0.6469052551825126,-1.2253132031185,-1.8722184583010124,1,False
2382.TW,4958.TW,ai_demand,1,0.93,2026-06-01 10:15:00,1.4656048977467404,1.081072273888025,-0.38453262385871545,1,False
2382.TW,4958.TW,strategic_partnership,1,0.85,2026-06-02 15:40:00,2.6370052871454788,0.4725490107317673,-2.1644562764137114,1,False
3105.TWO,2337.TW,supply_chain,1,0.85,2026-01-20 13:40:00,2.2177222340406577,1.1633806190252458,-1.054341615015412,-1,True
3105.TWO,2368.TW,supply_chain,1,0.85,2026-01-20 13:40:00,-2.1791867350633263,-1.4100387403416466,0.7691479947216797,-1,False
3105.TWO,3036.TW,supply_chain,1,0.85,2026-01-20 13:40:00,-0.7589834147329282,0.141700443894752,0.9006838586276802,-1,False
6515.TW,3036.TW,capacity_expansion,1,0.95,2026-05-31 09:00:00,0.9560255966761526,0.1814010018629738,-0.7746245948131788,-1,True
6515.TW,3036.TW,market_dynamics,1,0.95,2026-05-31 09:00:00,0.9560255966761526,0.1814010018629738,-0.7746245948131788,-1,True
6515.TW,3036.TW,revenue_growth,1,0.9,2026-05-31 09:00:00,0.9560255966761526,0.1814010018629738,-0.7746245948131788,-1,True
6515.TW,3036.TW,product_launch_and_development,1,0.85,2026-05-31 09:00:00,0.9560255966761526,0.1814010018629738,-0.7746245948131788,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.85,2026-05-31 09:00:00,0.9560255966761526,0.1814010018629738,-0.7746245948131788,-1,True
