ticker,paired_with,event_type_canonical,direction,confidence,event_date,zscore_before,zscore_after,zscore_change,expected_direction,direction_confirmed
2382.TW,4958.TW,revenue_growth,1,0.95,2025-10-08 18:33:00,1.3745615854946514,1.569830457654951,0.19526887216029976,1,True
2382.TW,4958.TW,strategic_partnership,1,0.85,2026-02-04 19:50:00,-2.649662050816486,-0.6318966945595267,2.0177653562569593,1,True
2382.TW,4958.TW,market_dynamics,1,0.8,2026-02-04 19:50:00,-2.649662050816486,-0.6318966945595267,2.0177653562569593,1,True
2382.TW,4958.TW,supply_chain,-1,0.75,2026-02-04 19:50:00,-2.649662050816486,-0.6318966945595267,2.0177653562569593,-1,False
2337.TW,2313.TW,revenue_growth,1,0.95,2026-04-07 18:45:00,1.1774413702052715,0.8891376028940976,-0.2883037673111739,-1,True
2337.TW,3105.TWO,revenue_growth,1,0.95,2026-04-07 18:45:00,-1.5740141310971325,-2.032627884659973,-0.4586137535628405,1,False
2337.TW,2313.TW,pricing_and_margins,1,0.92,2026-04-07 18:45:00,1.1774413702052715,0.8891376028940976,-0.2883037673111739,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.92,2026-04-07 18:45:00,-1.5740141310971325,-2.032627884659973,-0.4586137535628405,1,False
2337.TW,2313.TW,supply_chain,1,0.9,2026-04-07 18:45:00,1.1774413702052715,0.8891376028940976,-0.2883037673111739,-1,True
2337.TW,3105.TWO,supply_chain,1,0.9,2026-04-07 18:45:00,-1.5740141310971325,-2.032627884659973,-0.4586137535628405,1,False
6515.TW,3036.TW,revenue_growth,1,0.95,2026-04-08 06:30:00,-0.92467484410085,-0.6451173976858221,0.2795574464150279,-1,False
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-04-08 06:30:00,-0.92467484410085,-0.6451173976858221,0.2795574464150279,-1,False
6515.TW,3036.TW,market_dynamics,1,0.92,2026-04-08 06:30:00,-0.92467484410085,-0.6451173976858221,0.2795574464150279,-1,False
2337.TW,2313.TW,financial_performance,1,0.95,2026-04-28 10:00:00,-1.658103075494901,0.0755869765191548,1.733690052014056,-1,False
2337.TW,3105.TWO,financial_performance,1,0.95,2026-04-28 10:00:00,0.7600872308867457,0.0646070808889189,-0.6954801499978268,1,False
2337.TW,2313.TW,capacity_expansion,1,0.9,2026-04-28 10:00:00,-1.658103075494901,0.0755869765191548,1.733690052014056,-1,False
2337.TW,3105.TWO,capacity_expansion,1,0.9,2026-04-28 10:00:00,0.7600872308867457,0.0646070808889189,-0.6954801499978268,1,False
2337.TW,2313.TW,market_dynamics,1,0.9,2026-04-28 10:00:00,-1.658103075494901,0.0755869765191548,1.733690052014056,-1,False
2337.TW,3105.TWO,market_dynamics,1,0.9,2026-04-28 10:00:00,0.7600872308867457,0.0646070808889189,-0.6954801499978268,1,False
3105.TWO,2337.TW,product_launch_and_development,1,0.85,2025-11-03 10:00:00,-0.4705058616650572,-0.0242281858371637,0.4462776758278935,-1,False
3105.TWO,2368.TW,product_launch_and_development,1,0.85,2025-11-03 10:00:00,-1.3448959648475027,-1.8365492697474133,-0.49165330489991055,-1,True
3105.TWO,3036.TW,product_launch_and_development,1,0.85,2025-11-03 10:00:00,-2.390719074763938,-2.1168024642918586,0.2739166104720794,-1,False
2337.TW,2313.TW,supply_chain,1,0.85,2026-01-02 10:30:00,-0.8624654816898811,-2.267806919131694,-1.405341437441813,-1,True
2337.TW,3105.TWO,supply_chain,1,0.85,2026-01-02 10:30:00,0.1135683673469256,2.0290347321945132,1.9154663648475876,1,True
5274.TWO,2360.TW,ai_demand,1,0.95,2026-06-03 17:24:00,0.6254978254537064,-0.2082136381830198,-0.8337114636367262,-1,True
5274.TWO,2360.TW,product_launch_and_development,1,0.9,2026-06-03 17:24:00,0.6254978254537064,-0.2082136381830198,-0.8337114636367262,-1,True
5274.TWO,2360.TW,supply_chain,-1,0.85,2026-06-03 17:24:00,0.6254978254537064,-0.2082136381830198,-0.8337114636367262,1,False
5274.TWO,2360.TW,pricing_and_margins,1,0.8,2026-06-03 17:24:00,0.6254978254537064,-0.2082136381830198,-0.8337114636367262,-1,True
2313.TW,2337.TW,capacity_expansion,1,0.95,2026-05-28 17:50:00,-0.1017166750987634,-0.4556598209683812,-0.3539431458696178,1,False
2313.TW,2337.TW,order_dynamics,1,0.85,2026-05-28 17:50:00,-0.1017166750987634,-0.4556598209683812,-0.3539431458696178,1,False
2313.TW,2337.TW,financial_performance,1,0.9,2026-05-28 17:50:00,-0.1017166750987634,-0.4556598209683812,-0.3539431458696178,1,False
2337.TW,2313.TW,financial_performance,1,0.85,2025-12-08 13:30:00,-0.7927308909618166,-0.5553015478348589,0.23742934312695774,-1,False
2337.TW,3105.TWO,financial_performance,1,0.85,2025-12-08 13:30:00,-1.3417409111402083,-2.306210126900407,-0.9644692157601988,1,False
2382.TW,4958.TW,capacity_expansion,1,0.8,2025-11-10 10:33:00,0.6990662690968986,0.5938404778814437,-0.10522579121545494,1,False
2337.TW,2313.TW,financial_performance,-1,0.95,2025-10-29 19:45:00,-3.115059140409635,-0.9939416242915587,2.121117516118076,1,True
2337.TW,3105.TWO,financial_performance,-1,0.95,2025-10-29 19:45:00,3.461215765194934,-0.4705058616650572,-3.931721626859991,-1,True
2337.TW,2313.TW,financial_performance,-1,0.9,2025-10-29 19:45:00,-3.115059140409635,-0.9939416242915587,2.121117516118076,1,True
2337.TW,3105.TWO,financial_performance,-1,0.9,2025-10-29 19:45:00,3.461215765194934,-0.4705058616650572,-3.931721626859991,-1,True
2337.TW,2313.TW,capacity_expansion,-1,0.85,2025-10-29 19:45:00,-3.115059140409635,-0.9939416242915587,2.121117516118076,1,True
2337.TW,3105.TWO,capacity_expansion,-1,0.85,2025-10-29 19:45:00,3.461215765194934,-0.4705058616650572,-3.931721626859991,-1,True
2337.TW,2313.TW,market_dynamics,1,0.8,2025-10-29 19:45:00,-3.115059140409635,-0.9939416242915587,2.121117516118076,-1,False
2337.TW,3105.TWO,market_dynamics,1,0.8,2025-10-29 19:45:00,3.461215765194934,-0.4705058616650572,-3.931721626859991,1,False
5274.TWO,2360.TW,revenue_growth,1,0.85,2025-12-26 10:20:00,-0.4640723934786926,-0.9718883496644252,-0.5078159561857325,-1,True
2337.TW,2313.TW,revenue_growth,1,0.95,2026-06-08 15:20:00,0.8036584598703466,1.5510516461021586,0.7473931862318121,-1,False
2337.TW,3105.TWO,revenue_growth,1,0.95,2026-06-08 15:20:00,0.2097394870691226,-0.2935308135135647,-0.5032703005826873,1,False
2337.TW,2313.TW,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.8036584598703466,1.5510516461021586,0.7473931862318121,-1,False
2337.TW,3105.TWO,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.2097394870691226,-0.2935308135135647,-0.5032703005826873,1,False
2337.TW,2313.TW,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.8036584598703466,1.5510516461021586,0.7473931862318121,-1,False
2337.TW,3105.TWO,pricing_and_margins,1,0.9,2026-06-08 15:20:00,0.2097394870691226,-0.2935308135135647,-0.5032703005826873,1,False
6515.TW,3036.TW,market_dynamics,-1,0.7,2026-06-11 09:42:00,-1.5179738960681666,-0.4528649116682527,1.065108984399914,1,True
2337.TW,2313.TW,supply_chain,1,0.85,2026-03-17 10:52:00,-1.6410513430552949,-3.811323023515622,-2.1702716804603273,-1,True
2337.TW,3105.TWO,supply_chain,1,0.85,2026-03-17 10:52:00,2.4802950051298702,2.5064546071448057,0.0261596020149355,1,True
2337.TW,2313.TW,pricing_and_margins,1,0.85,2026-01-05 14:35:00,-1.7911027140146505,-3.444063639564974,-1.6529609255503237,-1,True
2337.TW,3105.TWO,pricing_and_margins,1,0.85,2026-01-05 14:35:00,0.6814825683069304,2.2731878848382263,1.591705316531296,1,True
2368.TW,2360.TW,financial_performance,1,0.85,2026-05-13 09:49:00,1.044412155955925,0.4881135476344961,-0.5562986083214289,-1,True
2368.TW,3036.TW,financial_performance,1,0.85,2026-05-13 09:49:00,-0.2960796156778957,-0.3859659797828755,-0.0898863641049798,1,False
2368.TW,3105.TWO,financial_performance,1,0.85,2026-05-13 09:49:00,1.111650897665709,1.1751070471553664,0.0634561494896575,1,True
2368.TW,2360.TW,pricing_and_margins,1,0.9,2026-05-13 09:49:00,1.044412155955925,0.4881135476344961,-0.5562986083214289,-1,True
2368.TW,3036.TW,pricing_and_margins,1,0.9,2026-05-13 09:49:00,-0.2960796156778957,-0.3859659797828755,-0.0898863641049798,1,False
2368.TW,3105.TWO,pricing_and_margins,1,0.9,2026-05-13 09:49:00,1.111650897665709,1.1751070471553664,0.0634561494896575,1,True
2368.TW,2360.TW,capacity_expansion,1,0.85,2026-05-13 09:49:00,1.044412155955925,0.4881135476344961,-0.5562986083214289,-1,True
2368.TW,3036.TW,capacity_expansion,1,0.85,2026-05-13 09:49:00,-0.2960796156778957,-0.3859659797828755,-0.0898863641049798,1,False
2368.TW,3105.TWO,capacity_expansion,1,0.85,2026-05-13 09:49:00,1.111650897665709,1.1751070471553664,0.0634561494896575,1,True
2368.TW,2360.TW,analyst_and_market_sentiment,1,0.9,2026-05-13 09:49:00,1.044412155955925,0.4881135476344961,-0.5562986083214289,-1,True
2368.TW,3036.TW,analyst_and_market_sentiment,1,0.9,2026-05-13 09:49:00,-0.2960796156778957,-0.3859659797828755,-0.0898863641049798,1,False
2368.TW,3105.TWO,analyst_and_market_sentiment,1,0.9,2026-05-13 09:49:00,1.111650897665709,1.1751070471553664,0.0634561494896575,1,True
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.8,2026-04-14 13:35:00,-0.3964242037945291,2.3311785176487723,2.727602721443301,-1,False
6515.TW,3036.TW,analyst_and_market_sentiment,1,0.8,2026-04-14 13:35:00,0.1553144748174942,-0.6492535895339108,-0.8045680643514049,-1,True
2356.TW,2492.TW,corporate_events,1,0.7,2025-10-19 11:32:00,-1.1719336416373194,-1.4375954139227325,-0.2656617722854131,1,False
2356.TW,2492.TW,supply_chain,1,0.85,2025-12-12 15:07:00,0.3288603250476339,0.7006987373644916,0.3718384123168577,1,True
2382.TW,4958.TW,supply_chain,1,0.75,2025-11-22 08:00:00,0.3884741774776914,0.6376317415365241,0.24915756405883271,1,True
2356.TW,2492.TW,supply_chain,1,0.75,2025-11-22 08:00:00,0.3340337504063697,1.608393005571826,1.2743592551654563,1,True
2368.TW,2360.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,-1.3674873006767156,-1.4750549902769714,-0.10756768960025576,-1,True
2368.TW,3036.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,1.1308744526888246,0.8065415391281492,-0.3243329135606754,1,False
2368.TW,3105.TWO,capacity_expansion,1,0.85,2025-12-13 14:40:00,-2.967795626349847,-1.9386539396305091,1.0291416867193377,1,True
2313.TW,2337.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,-0.6913284779984281,0.3447518897344179,1.036080367732846,1,True
4958.TW,2382.TW,capacity_expansion,1,0.85,2025-12-13 14:40:00,-0.0756311567441468,-1.9960307087977431,-1.9203995520535964,-1,True
5274.TWO,2360.TW,analyst_and_market_sentiment,1,0.85,2025-10-21 09:10:00,0.9641862440108058,3.29132339138424,2.327137147373434,-1,False
2382.TW,4958.TW,market_dynamics,1,0.8,2026-06-18 10:30:00,0.01858250415321,1.010619294096536,0.992036789943326,1,True
2313.TW,2337.TW,technology_advancement,1,0.8,2026-01-05 09:10:00,-1.7911027140146505,-3.444063639564974,-1.6529609255503237,1,False
2356.TW,2492.TW,strategic_partnership,1,0.95,2026-05-21 15:40:00,-2.087483400879284,-1.3093914172793193,0.7780919835999649,1,True
4958.TW,2382.TW,financial_performance,1,0.85,2025-11-12 10:29:00,0.9889500331471271,0.680482555863275,-0.30846747728385215,-1,True
4958.TW,2382.TW,capacity_expansion,1,0.9,2025-11-12 10:29:00,0.9889500331471271,0.680482555863275,-0.30846747728385215,-1,True
4958.TW,2382.TW,revenue_growth,1,0.85,2025-11-12 10:29:00,0.9889500331471271,0.680482555863275,-0.30846747728385215,-1,True
6515.TW,3036.TW,ai_demand,1,0.92,2026-03-05 14:00:00,1.606453186458528,-0.7888232738834712,-2.395276460341999,-1,True
2382.TW,4958.TW,order_dynamics,1,0.85,2026-03-17 10:40:00,-0.5323165557122123,-1.154227253964567,-0.6219106982523548,1,False
2356.TW,2492.TW,supply_chain,1,0.75,2026-03-17 10:40:00,-0.7882767540587763,0.5771518287955179,1.3654285828542942,1,True
2368.TW,2360.TW,pricing_and_margins,1,0.85,2026-04-02 15:16:00,0.5336870380461932,0.5028385951844587,-0.030848442861734493,-1,True
2368.TW,3036.TW,pricing_and_margins,1,0.85,2026-04-02 15:16:00,-0.5736552763170077,2.02315072101409,2.5968059973310975,1,True
2368.TW,3105.TWO,pricing_and_margins,1,0.85,2026-04-02 15:16:00,-1.1720910834712228,-0.6351357907643487,0.5369552927068741,1,True
2360.TW,2368.TW,financial_performance,1,0.95,2026-04-30 18:08:00,-0.9850956703958712,-0.0512807849751817,0.9338148854206895,1,True
2360.TW,5274.TWO,financial_performance,1,0.95,2026-04-30 18:08:00,-0.1202164126848919,-0.5331107504648693,-0.4128943377799774,1,False
2360.TW,2368.TW,revenue_growth,1,0.95,2026-04-30 18:08:00,-0.9850956703958712,-0.0512807849751817,0.9338148854206895,1,True
2360.TW,5274.TWO,revenue_growth,1,0.95,2026-04-30 18:08:00,-0.1202164126848919,-0.5331107504648693,-0.4128943377799774,1,False
2360.TW,2368.TW,order_dynamics,1,0.9,2026-04-30 18:08:00,-0.9850956703958712,-0.0512807849751817,0.9338148854206895,1,True
2360.TW,5274.TWO,order_dynamics,1,0.9,2026-04-30 18:08:00,-0.1202164126848919,-0.5331107504648693,-0.4128943377799774,1,False
2360.TW,2368.TW,pricing_and_margins,1,0.92,2026-04-30 18:08:00,-0.9850956703958712,-0.0512807849751817,0.9338148854206895,1,True
2360.TW,5274.TWO,pricing_and_margins,1,0.92,2026-04-30 18:08:00,-0.1202164126848919,-0.5331107504648693,-0.4128943377799774,1,False
2368.TW,2360.TW,supply_chain,1,0.85,2025-11-26 08:01:00,-1.559390983341975,-1.8372967012611108,-0.27790571791913576,-1,True
2368.TW,3036.TW,supply_chain,1,0.85,2025-11-26 08:01:00,2.403610088451455,2.2670978121648946,-0.13651227628656049,1,False
2368.TW,3105.TWO,supply_chain,1,0.85,2025-11-26 08:01:00,0.3337836641294044,-0.241585162928215,-0.5753688270576194,1,False
2356.TW,2492.TW,supply_chain,1,0.85,2025-11-26 08:01:00,1.608393005571826,1.787584174616296,0.17919116904446986,1,True
2382.TW,4958.TW,strategic_partnership,1,0.88,2026-03-13 15:00:00,-0.0279925581170048,-0.879569240144256,-0.8515766820272511,1,False
2356.TW,2492.TW,strategic_partnership,1,0.8,2026-03-13 15:00:00,0.5992524543473146,-0.2133604692781317,-0.8126129236254462,1,False
2382.TW,4958.TW,revenue_growth,-1,0.8,2025-11-17 09:00:00,0.680482555863275,0.5435550651492244,-0.13692749071405064,-1,True
6515.TW,3036.TW,revenue_growth,1,0.9,2026-04-07 17:45:00,-0.214913330902523,0.1740361775267943,0.3889495084293173,-1,False
3105.TWO,2337.TW,ai_demand,1,0.85,2026-01-28 12:10:00,1.4127690369799375,1.990404170275765,0.5776351332958276,-1,False
3105.TWO,2368.TW,ai_demand,1,0.85,2026-01-28 12:10:00,-1.588556799733616,-0.1513201276998361,1.43723667203378,-1,False
3105.TWO,3036.TW,ai_demand,1,0.85,2026-01-28 12:10:00,-0.1063986798269387,1.5760390340998351,1.6824377139267739,-1,False
6515.TW,3036.TW,revenue_growth,1,0.95,2026-06-08 16:00:00,-1.4424596677958192,-1.5179738960681666,-0.07551422827234733,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-06-08 16:00:00,-1.4424596677958192,-1.5179738960681666,-0.07551422827234733,-1,True
6515.TW,3036.TW,product_launch_and_development,1,0.85,2026-06-08 16:00:00,-1.4424596677958192,-1.5179738960681666,-0.07551422827234733,-1,True
2382.TW,4958.TW,ai_demand,1,0.9,2026-04-25 10:58:00,-2.5127904791317603,-1.929368764881136,0.5834217142506244,1,True
2382.TW,4958.TW,order_dynamics,1,0.85,2026-04-25 10:58:00,-2.5127904791317603,-1.929368764881136,0.5834217142506244,1,True
2382.TW,4958.TW,ai_demand,1,0.95,2026-05-12 10:50:00,0.5555764565591984,0.1242345561754894,-0.431341900383709,1,False
2382.TW,4958.TW,corporate_events,1,0.95,2025-11-10 15:46:00,0.6990662690968986,0.5938404778814437,-0.10522579121545494,1,False
2382.TW,4958.TW,analyst_and_market_sentiment,0,0.5,2026-05-25 08:30:00,-0.8850781013663698,0.7216350041377232,1.606713105504093,0,
3105.TWO,2337.TW,corporate_events,1,0.75,2026-04-24 17:41:00,-1.101759287742663,0.9745461774613456,2.0763054652040087,-1,False
3105.TWO,2368.TW,corporate_events,1,0.75,2026-04-24 17:41:00,0.7247707164878707,1.344737606564338,0.6199668900764672,-1,False
3105.TWO,3036.TW,corporate_events,1,0.75,2026-04-24 17:41:00,-0.8326262749972728,0.1641348037089222,0.996761078706195,-1,False
2337.TW,2313.TW,supply_chain,1,0.95,2026-03-12 23:30:00,0.4018120691928446,-1.6410513430552949,-2.0428634122481393,-1,True
2337.TW,3105.TWO,supply_chain,1,0.95,2026-03-12 23:30:00,-0.7404417324537625,2.4802950051298702,3.220736737583633,1,True
2313.TW,2337.TW,supply_chain,1,0.75,2026-05-21 08:00:00,1.0949014627988212,0.6902043363481417,-0.40469712645067946,1,False
2337.TW,2313.TW,supply_chain,1,0.75,2026-01-07 17:18:00,-2.267806919131694,-1.0424099547582897,1.2253969643734044,-1,False
2337.TW,3105.TWO,supply_chain,1,0.75,2026-01-07 17:18:00,2.0290347321945132,0.4381460331283553,-1.590888699066158,1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.85,2025-12-30 13:00:00,0.4775971460787646,-1.7911027140146505,-2.268699860093415,-1,True
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.85,2025-12-30 13:00:00,-1.0073708195290805,0.6814825683069304,1.6888533878360108,1,True
2382.TW,4958.TW,corporate_events,1,0.85,2025-10-27 09:20:00,0.7419119125559179,0.7544382682745389,0.01252635571862093,1,True
2356.TW,2492.TW,corporate_events,1,0.85,2025-10-27 09:20:00,-3.2920809209323236,-0.6055184211406739,2.6865624997916497,1,True
6515.TW,3036.TW,revenue_growth,1,0.85,2025-12-23 13:45:00,-0.1457217414281627,-1.0022387552575869,-0.8565170138294242,-1,True
2382.TW,4958.TW,corporate_events,-1,0.7,2025-10-12 09:00:00,1.1620178474718947,1.5116105453211857,0.3495926978492909,-1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.85,2026-03-20 14:30:00,-3.811323023515622,-1.0406346992900115,2.7706883242256106,-1,False
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.85,2026-03-20 14:30:00,2.5064546071448057,0.3084140043084887,-2.198040602836317,1,False
2337.TW,2313.TW,analyst_and_market_sentiment,1,0.85,2026-04-21 10:15:00,0.6782273671257527,-0.750679995238605,-1.4289073623643578,-1,True
2337.TW,3105.TWO,analyst_and_market_sentiment,1,0.85,2026-04-21 10:15:00,-2.906234373252585,-1.101759287742663,1.8044750855099219,1,True
2360.TW,2368.TW,revenue_growth,1,0.95,2026-05-07 09:25:00,-0.262245146163249,0.9500780191161906,1.2123231652794395,1,True
2360.TW,5274.TWO,revenue_growth,1,0.95,2026-05-07 09:25:00,0.1446606546560452,0.5650498240969555,0.4203891694409103,1,True
2360.TW,2368.TW,ai_demand,1,0.95,2026-05-07 09:25:00,-0.262245146163249,0.9500780191161906,1.2123231652794395,1,True
2360.TW,5274.TWO,ai_demand,1,0.95,2026-05-07 09:25:00,0.1446606546560452,0.5650498240969555,0.4203891694409103,1,True
2360.TW,2368.TW,capacity_expansion,1,0.9,2026-05-07 09:25:00,-0.262245146163249,0.9500780191161906,1.2123231652794395,1,True
2360.TW,5274.TWO,capacity_expansion,1,0.9,2026-05-07 09:25:00,0.1446606546560452,0.5650498240969555,0.4203891694409103,1,True
2360.TW,2368.TW,analyst_and_market_sentiment,1,0.9,2026-05-07 09:25:00,-0.262245146163249,0.9500780191161906,1.2123231652794395,1,True
2360.TW,5274.TWO,analyst_and_market_sentiment,1,0.9,2026-05-07 09:25:00,0.1446606546560452,0.5650498240969555,0.4203891694409103,1,True
6515.TW,3036.TW,capacity_expansion,1,0.9,2026-01-12 09:20:00,-0.6878113801649919,0.2629896744791131,0.950801054644105,-1,False
3036.TW,2368.TW,revenue_growth,1,0.95,2026-01-13 17:35:00,0.4389179952371876,0.7372581373717833,0.29834014213459564,-1,False
3036.TW,3105.TWO,revenue_growth,1,0.95,2026-01-13 17:35:00,-0.4252348381588196,-0.5214645910537362,-0.09622975289491664,1,False
3036.TW,6515.TW,revenue_growth,1,0.95,2026-01-13 17:35:00,0.6469052551825126,-0.5309600607703223,-1.177865315952835,1,False
3036.TW,2368.TW,corporate_events,1,0.9,2026-01-13 17:35:00,0.4389179952371876,0.7372581373717833,0.29834014213459564,-1,False
3036.TW,3105.TWO,corporate_events,1,0.9,2026-01-13 17:35:00,-0.4252348381588196,-0.5214645910537362,-0.09622975289491664,1,False
3036.TW,6515.TW,corporate_events,1,0.9,2026-01-13 17:35:00,0.6469052551825126,-0.5309600607703223,-1.177865315952835,1,False
3036.TW,2368.TW,ai_demand,1,0.92,2026-01-13 17:35:00,0.4389179952371876,0.7372581373717833,0.29834014213459564,-1,False
3036.TW,3105.TWO,ai_demand,1,0.92,2026-01-13 17:35:00,-0.4252348381588196,-0.5214645910537362,-0.09622975289491664,1,False
3036.TW,6515.TW,ai_demand,1,0.92,2026-01-13 17:35:00,0.6469052551825126,-0.5309600607703223,-1.177865315952835,1,False
2382.TW,4958.TW,ai_demand,1,0.93,2026-06-01 10:15:00,1.4656048977467404,2.5201583195659008,1.0545534218191603,1,True
2382.TW,4958.TW,strategic_partnership,1,0.85,2026-06-02 15:40:00,2.6370052871454788,1.733676801308415,-0.9033284858370638,1,False
3105.TWO,2337.TW,supply_chain,1,0.85,2026-01-20 13:40:00,2.2177222340406577,0.8055855812116504,-1.4121366528290074,-1,True
3105.TWO,2368.TW,supply_chain,1,0.85,2026-01-20 13:40:00,-2.1791867350633263,-1.6382562574286874,0.5409304776346389,-1,False
3105.TWO,3036.TW,supply_chain,1,0.85,2026-01-20 13:40:00,-0.7589834147329282,-0.4458952968684747,0.3130881178644535,-1,False
6515.TW,3036.TW,capacity_expansion,1,0.95,2026-05-31 09:00:00,0.9560255966761526,0.2503556498276752,-0.7056699468484774,-1,True
6515.TW,3036.TW,market_dynamics,1,0.95,2026-05-31 09:00:00,0.9560255966761526,0.2503556498276752,-0.7056699468484774,-1,True
6515.TW,3036.TW,revenue_growth,1,0.9,2026-05-31 09:00:00,0.9560255966761526,0.2503556498276752,-0.7056699468484774,-1,True
6515.TW,3036.TW,product_launch_and_development,1,0.85,2026-05-31 09:00:00,0.9560255966761526,0.2503556498276752,-0.7056699468484774,-1,True
6515.TW,3036.TW,capacity_expansion,1,0.85,2026-05-31 09:00:00,0.9560255966761526,0.2503556498276752,-0.7056699468484774,-1,True
