tickers,title,url,publish_date,text
2382.TW,藉由光電整合，台積電揭示從 CPO 封裝到矽光子 COUPE 技術布局,https://technews.tw/2026/05/14/tsmc-reveals-its-technology-layout-from-cpo-packaging-to-silicon-photonics-coupe/,2026-05-14 16:00:00,"隨著 AI 伺服器運算需求的高速增長，資料傳輸的延遲與功耗成為業界急需克服的關鍵瓶頸。為突破傳統銅線的物理極限，緊湊型通用光子引擎（COUPE）與光電共封裝（CPO）技術正成為新世代 AI 基礎設施的核心解方，也成為半導體業界關注的焦點。期待透過將光學元件與核心邏輯晶片的距離大幅縮短，未來的伺服器傳輸將迎來延遲降低最高達 95% 的驚人躍進。

期待能突破銅線極限，光學傳輸深入伺服器核心，針對緊湊型通用光子引擎（COUPE）與光電共封裝（CPO）技術，台積電在年度技術論壇上也做出了相關說明。
台積電表示，在典型的AI伺服器架構中，運算托盤內的GPU與負責資料分配的交換器（Switch）之間傳統上多依賴銅線連接，而交換器與交換器之間則已廣泛採用光學傳輸。為進一步提升整體傳輸效能，業界積極推動緊湊型光學封裝（COP），其核心理念是「盡可能以光學傳輸取代銅線」，甚至在電路板上最後的幾公分也改採光學連接。
台積電業務開發組織副總經理袁立本指出，這項技術的核心在於利用SOIC（系統整合晶片）技術，將普通的邏輯晶片（即電子積體電路，EIC）與光學晶片（PIC）進行緊密整合。當光訊號進入後，這兩種晶片會互相協作，將光訊號翻譯成電訊號再輸出給核心的GPU。
封裝技術三部曲：從插拔式到中介層的終極躍進
矽光子封裝技術的演進可分為三個重要階段：
根據台積電的最新研發進度，搭載COUPE技術的全球首個200Gbps微環調變器（MRM）預計將於2026年進入量產。在優異的製程控制下，採用該技術的MRM能實現低於1E-08的極低位元誤差率。展望未來，業界將持續擴展技術量能，朝向400Gbps調變器、多波長技術與多列光纖陣列單元發展，終極目標是在2030年實現高達4Tbps/mm的頻寬密度。
儘管目前的CPO技術主要仍應用於交換器上的資料溝通，但包括廣達等業界專家的「終極夢想」，是能讓光訊號直接跨越交換器進入GPU。隨著3D Fabric等先進封裝技術持續推進，未來我們將有望看到高頻寬記憶體（HBM）、邏輯晶片與光學封裝在同一架構中完美堆疊，為下一代AI運算奠定無與倫比的硬體基石。
(首圖來源：台積電提供)"
3481.TW,輕資產策略下，台系面板廠積極轉進半導體先進封裝、光通訊領域,https://technews.tw/2026/05/13/taiwanese-panel-makers-light-asset-strategy-shift-semiconductor-advanced-packaging-optical-communication/,2026-05-13 14:20:00,"根據 TrendForce 最新顯示器產業研究，隨著近年中系面板廠掌握半壁江山，促使韓系業者將大部份資源轉向 AMOLED 面板領域，日廠則幾乎退出傳統顯示領域，轉向其他利基型市場。台系面板廠積極朝半導體、光通訊、先進封裝和車用系統整合領域發展，但短期仍需靠傳統顯示業務支撐營收與現金流。未來兩至三年非顯示業務占比可否持續成長至 50% 甚至 70% 以上，同時伴隨輕資產策略的執行，將是台廠能否轉型成功的關鍵。
友達光電（AUO）近年除了積極布局Micro LED技術，致力發展智慧眼鏡等解決方案，也延伸相關技術至光通訊領域，寄望搶占「光進銅退」商機。2026年第一季財報顯示，AUO的非顯示業務營收占比已達51%，加上持續進行的輕資產策略，整體轉型路線明確。
群創光電（Innolux）在第一季傳統淡季繳出不俗的財報成績單，不僅營收季增17.5%、達新台幣666億元，獲利也轉虧為盈，營業利益率提升為2.3%，非顯示業務占比則達到44%。顯示Innolux的傳統顯示器主業受惠市場提前備貨帶動出貨與獲利改善，其積極布局的轉型策略也正穩健推進。
Innolux近年除了持續透過本業支撐營收之外，在非顯示業務則著重車用及半導體先進封裝兩大主軸，並積極透過關閉閒置老舊產能或賣廠，達到瘦身、活化資產，以及業外挹注收益等效果。
觀察Innolux的半導體先進封裝業務，今年以Chip-first製程打進美系一線太空衛星廠商供應鏈，達成階段性里程碑，下一階段目標放在RDL-first製程驗證與TGV製程持續開發，深化在AI與高效能運算（HPC）供應鏈的參與程度。
以RDL-first製程來看，Innolux可利用既有面板產線的大面積金屬佈線優勢，專攻高精密RDL線路層，再交由一線封測廠進行後續晶片封裝，達成與封測業者高度策略分工的效益。對TGV技術的布局則著眼於更長遠的發展，Innolux憑藉對玻璃基板特性的掌握，深化其玻璃加工技術，配合半導體封裝面積放大下「由圓轉方」的趨勢，爭取成為未來封裝製程中玻璃載板的關鍵供應商。
（首圖來源：科技新報）"
3081.TWO,光通訊族群強勢回溫！Lumentum 入 Nasdaq 100 點火，台股 6 檔個股亮燈漲停,https://technews.tw/2026/05/12/us-and-taiwan-optical-communication-stock-go-high/,2026-05-12 14:01:00,"受到美國光通訊類股帶動，台股今（12日）光通訊族群表現亮眼，包括IET-KY、眾達-KY、光環、聯亞、聯鈞、創威等6檔均攻上漲停。
Lumentum於11日宣布，公司將自5月18日起正式納入那斯達克100指數，寫下重要里程碑，公司股價亦飆漲16.52%，以1,053.09美元作收，創歷史收盤新高；Coherent強漲13.25%，以379.69美元作收；光學晶片商POET Technologies亦強彈27.09%，以13.90美元作收；光纖龍頭大廠康寧大漲近11%，終盤以207.39美元作收。
受到矽光子題材持續升溫，今日台灣光通訊族群也全面走強，除了剛剛上述的漲停股外，全新、訊芯、上銓、波若威也同步走揚。
先前輝達（NVIDIA）宣布與康寧合作，將強化AI光通訊布局，執行長黃仁勳指出，公司將向康寧支付數十億美元預付款，用於協助興建全新美國工廠，大幅擴張光纖與光學連接元件產能，以支援快速成長的AI資料中心需求。
根據雙方先前公布的合作計畫，康寧將在北卡羅萊納州與德州新建3座先進製造工廠，美國光學連接產品產能將擴增10倍，美國光纖產能則提高超過50%。整體擴建計畫預計新增超過3,000個高薪工作機會。
Lumentum今年已瘋漲185%，去年則狂飆345%。Lumentum執行長Michael Hurlston指出，由於網路規模擴張，需要在資料中心之間建立高頻寬連線，使得Lumentum的技術需求顯著增加。為了實現這一點，公司提供關鍵的硬體元件，能夠在滿足嚴格功耗與效能目標的同時，實現高密度的光學互連。
（首圖來源：Unsplash）"
2454.TW,全球供應鏈聯盟成形，2030 年 Micro LED CPO 光收發模組產值估達 8.48 億美元,https://technews.tw/2026/05/11/global-supply-chain-alliance-micro-led-cpo-optical-transceiver-module-market-value-848-million-2030/,2026-05-11 14:30:00,"根據 TrendForce 最新 Micro LED 產業研究，生成式 AI 驅動高速光通訊需求急速攀升，Micro LED 因能耗僅為 1-2 pJ/bit，且具有 ≤10⁻10 低位元錯誤率（BER），有望在垂直擴展（Scale-Up）的資料中心網路中，與 AEC（主動式電纜）、VCSEL NPO（垂直共振腔面射型雷射近封裝光學）並列機櫃內（Intra-Rack）的三大短距高速傳輸方案。因此，TrendForce 預估，Micro LED CPO 光收發模組市場產值將可於 2030 年達 8.48 億美元。
全球供應鏈正積極布局光通訊與光互連領域，如Microsoft MOSAIC提出Micro LED CPO架構，並由聯發科（MediaTek ）提供AOC（主動式光纜）整合方案。AEC領導廠商Credo於2025年第三季收購Hyperlume，擴展光互連產品項目。新創Avicena開發超低功耗LightBundle™技術，已準備推出512 Gbps Micro LED光互連，並於2026年第二季推進至896 Gbps方案，持續提升資料傳輸效率與功耗表現。ams OSRAM 與全球領先AI資料中心基礎設施合作夥伴簽署開發協議，以推進 Micro LED光互連商業化，自主研發以Micro LED為基礎的光互連方案，目標於2027年問世，預計此解決方案將整合Micro LED 晶片、光學元件和專用ASIC。
此外，友達（AUO）整合富采（Ennostar ）與鼎元（Tyntek ）技術，將Micro LED CPO導入玻璃RDL Interposer（重佈線層中介層）供客戶直接使用，不需另外建置巨量轉移設備。群創（Innolux ）亦有望透過bEMC（先發電光） 的優勢取得Micro LED資源，逐步建立垂直整合能力與競爭門檻。錼創（PlayNitride）則已與光循（Brillink）展開合作布局。京東方華燦光電（HC Semitek）選擇聯上海新相微電子合（Shanghai New Vision Microelectronics），發力Micro LED光互連。
TrendForce表示，隨著多個供應商結盟成形，考量產品規格制定、送樣驗證等流程所需要的時間，預期Micro LED CPO光收發模組出貨量最快將於2028下半年明顯提升，於2030年貢獻市場約8.48億美元產值。
（首圖來源：shutterstock）"
3481.TW,全球供應鏈聯盟成形，2030 年 Micro LED CPO 光收發模組產值估達 8.48 億美元,https://technews.tw/2026/05/11/global-supply-chain-alliance-micro-led-cpo-optical-transceiver-module-market-value-848-million-2030/,2026-05-11 14:30:00,"根據 TrendForce 最新 Micro LED 產業研究，生成式 AI 驅動高速光通訊需求急速攀升，Micro LED 因能耗僅為 1-2 pJ/bit，且具有 ≤10⁻10 低位元錯誤率（BER），有望在垂直擴展（Scale-Up）的資料中心網路中，與 AEC（主動式電纜）、VCSEL NPO（垂直共振腔面射型雷射近封裝光學）並列機櫃內（Intra-Rack）的三大短距高速傳輸方案。因此，TrendForce 預估，Micro LED CPO 光收發模組市場產值將可於 2030 年達 8.48 億美元。
全球供應鏈正積極布局光通訊與光互連領域，如Microsoft MOSAIC提出Micro LED CPO架構，並由聯發科（MediaTek ）提供AOC（主動式光纜）整合方案。AEC領導廠商Credo於2025年第三季收購Hyperlume，擴展光互連產品項目。新創Avicena開發超低功耗LightBundle™技術，已準備推出512 Gbps Micro LED光互連，並於2026年第二季推進至896 Gbps方案，持續提升資料傳輸效率與功耗表現。ams OSRAM 與全球領先AI資料中心基礎設施合作夥伴簽署開發協議，以推進 Micro LED光互連商業化，自主研發以Micro LED為基礎的光互連方案，目標於2027年問世，預計此解決方案將整合Micro LED 晶片、光學元件和專用ASIC。
此外，友達（AUO）整合富采（Ennostar ）與鼎元（Tyntek ）技術，將Micro LED CPO導入玻璃RDL Interposer（重佈線層中介層）供客戶直接使用，不需另外建置巨量轉移設備。群創（Innolux ）亦有望透過bEMC（先發電光） 的優勢取得Micro LED資源，逐步建立垂直整合能力與競爭門檻。錼創（PlayNitride）則已與光循（Brillink）展開合作布局。京東方華燦光電（HC Semitek）選擇聯上海新相微電子合（Shanghai New Vision Microelectronics），發力Micro LED光互連。
TrendForce表示，隨著多個供應商結盟成形，考量產品規格制定、送樣驗證等流程所需要的時間，預期Micro LED CPO光收發模組出貨量最快將於2028下半年明顯提升，於2030年貢獻市場約8.48億美元產值。
（首圖來源：shutterstock）"
2345.TW,"智邦 4 月營收創史高、強攻漲停！外資看旺 AI 交換器商機，目標價喊上 3,222 元",https://technews.tw/2026/05/11/foreign-investor-see-accton-technology/,2026-05-11 11:26:00,"網通大廠智邦科技於8日公布 4 月營收為273.6億元，月增9.4%、年增53.9%；累計今年前四月營收974.8億元，年增61%，創歷史新高。美系外資指出，智邦第二季交換器業務動能強勁，且毛利率持續擴張。
智邦股價今（11 日）上漲9.89% 接近漲停價，暫報 2,610 元。
美系外資預期，智邦第二季營收季增25%，而AWS的Trainium 3預計下半年放量、光學交換器（Optical Switches）明年有更多貢獻。隨著新專案導入，NRE也持續進帳，因此上修今、明年EPS至83.8和113.9元，預估後年甚至會來到144元，並同步升目標價。
日系外資大和證券先前指出，Scale-up switch帶來新的潛在市場（TAM），加上新客戶滲透與OCS（Optical Circuit Switch，光學電路交換）機會來臨，重申對智邦的正向看法，維持買進、目標價從1,820元上調至3,222元。
大和指出，智邦正從Top-of-Rack switch（機架頂端交換器）供應商，轉型為AI模組組裝廠，並為其首家客戶邁入scale-up switch開發的第三階段；至於第二大成長動能，預估第二家超大規模雲服務商（Hyperscaler）客戶的800G switch銷售，自第一季起將貢獻整體營收接近低雙位數百分比，並有望在2026年占總營收約15%。
大和認為，智邦正複製第一間客戶的成功模式，而第二家客戶目前仍處於第一階段。不過，未來能否順利進入第二與第三階段，仍取決於第二家客戶ASIC AI伺服器的開發進程。
大和也觀察到採3D torus topology（3D環面拓樸）的超大規模雲端服務商，對光學交換器的興趣正提升。智邦亦已於2026 OFC展會展示相關產品（例如OCS），以展現其能力。
大和也上調2026-2027年智邦EPS預估2%-9%，以反映更高的800G switch與scale-up switch銷售，重申買進、目標價由1,820元上調至3,222元。
（首圖來源：智邦）"
8069.TWO,毛利率維持高檔、三大動能推升營收，元太目標價獲美系外資喊漲,https://finance.technews.tw/2026/05/11/e-ink-stock-hits-daily-limit-on-may-11/,2026-05-11 10:49:00,"電子紙大廠 E Ink元太科技2026 年第一季財報顯示，毛利率攀升至 59.65%，逼近六成水準優於市場預期。美系外資認為，管理層對於公司和產業前景所做的評論更引人關注，尤其是電子貨架標籤需求展望具備強韌性、數位看板需求攀升、以及成本結構大幅改善等面向。美系外資針對元太給予「加碼」評等，目標價上看 325 元。

元太科技董事長李政昊在 8 日法說會給出明確指引，預估 2026 年營收成長 20%~25%，美系外資所提出市場最高約 15% 的預估，這是元太多年來首次提供年度營收成長展望。
第二季和第三季營收可望呈現季增成長，而毛利率受惠於出貨擴大和成本效益提升，整個 2026 年可望維持高檔水準。
元太強勁的營收成長動能來自三個面向：一是電子貨架標籤（Electronic Shelf Labels，ESL）需求展現高度韌性，預估 2026 年將成長 20% 至 25%；二是數位看板需求快速攀升，尤其是大尺寸的應用，有助於推動零售廣告這方面的業務；三是儘管記憶體成本攀升，電子紙閱讀器和筆記本仍受惠於黑白轉換彩色的產品升級需求，可望成長約 10%。
元太確認 ESL 市場在 2026 年、甚至到了 2027 年可望維持 20% 至 30% 營收成長。管理層指出，已有新的零售商開始裝設 ESL，填補沃爾瑪在美即將裝設完畢所留下的空缺；受惠於 ESL 汰換週期，觀察到歐洲當地需求復甦；還有 ESL 以及其他廣告看板尺寸的擴大，推升相關需求。
不只如此，投入量產的第 5 條產線（H5）良率改善，為元太帶來相當正面的意義，美系外資認為，支前數季的毛利率表現受到 H5 良率不彰的壓抑。隨著良率改善，對於從 ESL 到大尺寸看板所有產品有正面幫助，並能協助元太提升毛利率、推動電子紙技術獲得採用。
美系外資認為，管理層的評論一向偏向保守，這次主動提供具體的成長展望，足以代表信心度相當高。值得一提的是，台股 11 日開盤，元太跳空漲停、股價來到 178 元。

（Source：Yahoo 股市截圖）
（首圖來源：元太科技）"
8069.TWO,元太 Q1 營運亮眼、今年成長上看 25%，車用智慧表面獲 BMW 認可,https://finance.technews.tw/2026/05/08/e-ink-holdings-2026-q1-earnings/,2026-05-08 17:54:00,"元太8 日召開法說會，受惠於產品組合最佳化和市場需求持續成長，2026 年第一季營業利益和淨利皆創公司歷年同期新高。

元太 2026 年第一季合併營收（台幣，下同）86.33 億元、年增 7%，營業利益 28.14 億元、年增 31%，營業利益率 32.6%，歸屬於母公司稅後淨利 27.8 億元、年增 27%，每股盈餘 2.41 元高於去年同期 1.91 元。
第一季成長動能主要來自E Ink Spectra 6彩色電子紙出貨表現亮眼，主要運用在數位看板上，出貨面積在第一季正式超越黑白電子紙閱讀器及相關消費性產品，進一步支撐整體毛利率表現。
「我們創歷史新高，股價卻折半，我是不太懂」，元太科技董事長李政昊法說會上表示。

▲ 元太 2026 年第一季重點營運數據。
這次法說會，李政昊給出明確指引。預估元太今年成長 20%~25%，其中 CE（Consumer Electronic）業務如閱讀器、筆記本從黑白轉換成彩色電子紙帶動換機，卻受到記憶體缺貨漲價影響低階產品需求，預估僅有個位數成長。電子貨架標籤（Electronic Shelf Labels，ESL）預估成長 20%~25%，其他來自數位看板的成長，尤其用大尺寸、有點類似 ESL 用途的數位看板，打開零售廣告這方面的業務，是元太下一階段努力的目標。
李政昊談到，由於驅動 IC 開始缺貨、漲價，消費性產品也因記憶體漲價因素導致需求下滑，電子紙的模組有成本上升壓力。
關於 ESL 的業務，儘管沃爾瑪今年底完成 ESL 在美部署，李政昊透露 ESL 需求增溫，像是沃爾瑪在墨西哥賣場裝設 ESL，美國前十大零售商之中開始導入 ESL，可能比沃爾瑪訂單還要大量，還有英國數家零售商也開始裝設 ESL。除 ESL 外，零售場域的廣告看板比 ESL 更大，能有廣告用途。

（Source：元太科技）
值得一提的是，日前 BMW 在北京車展發表BMW iX3 Flow Edition概念車，首次將 E Ink Prism 電子紙應用在車輛外觀並通過車規等級驗證，展現電子紙在耐用性、可靠性及系統整合上的成熟度。
李政昊認為與 BMW 合作具重大意義，元太從顯示器公司進化成智慧表面公司、材料技術公司，應用範疇由日常生活物件和顯示看板，延伸至戶外的車輛、建築等，開啟更廣泛的應用場景與市場機會。他也表示，這與市場常拿來比較的膽固醇液晶有所區別，元太以 E Ink 電子紙做各種「智慧表現」，一步步突破不同技術門檻。

（Source：元太科技）
電子紙未來在各式表面的應用，例如用在車輛上需要大面積，看板尺寸的要求也越來越大，因此元太需要把產線做得更大、使競爭成本更低。元太採取分階段擴產策略，已投資興建桃園觀音廠，持續強化大尺寸電子紙製造能量。
（首圖來源：科技新報攝）"
2330.TW,台積電與 SONY 簽署合資公司備忘錄，共同推進下世代影像感測器,https://finance.technews.tw/2026/05/08/tsmc-and-sony-signed-a-memorandum-of-understanding-to-jointly-advance-next-generation-image-sensors/,2026-05-08 17:40:00,"SONY與台積電共同宣布，已簽署一份不具約束力的合作備忘錄，為研發與製造下一世代影像感測器建立策略合作關係。

根據協議之合作意向，Sony 和台積電欲成立一合資公司並由 Sony 持有多數股權及控制權。此合資公司預計在 Sony 於日本熊本縣合志市的新設廠房建置研發與生產線。透過此合資公司，雙方盼能藉由 Sony 的感測器設計專業，以及台積電的製程技術和卓越製造優勢來拓展合作，以強化影像感測器的效能。
隨著合作備忘錄的簽署，Sony 和台積電就此合資公司的潛在投資進行商議。有關這些潛在投資，以及 Sony 在其長崎既有廠區的新資本投資，考量前提是相關項目將基於市場需求分階段進行，且能夠獲得來自日本政府的支持。此項合作也旨在探索與把握實體人工智慧(Physical AI)應用的新興機會，例如汽車和機器人領域，為未來創新與技術拓展鋪路。此一合資公司的設立仍將取決於簽署具法律效力之最終合作協議和一般交易常規條件之成就。
Sony 總裁暨執行長指田慎二表示，基於我們與台積電長期合作所建立的信任，我很高興我們就推進夥伴關係至新階段達成了共識。此一合資公司是個關鍵起點，目的在結合雙方優勢，以在下一世代影像感測器領域中推動技術和業務的進一步發展。在合資公司的基礎上，Sony 期能藉由著重創造高附加價值，進一步強化業務營運。秉持自公司創立以來便一直引領著我們的索尼精神，我們打算繼續迎接挑戰，以前所未有的構想和獨特的技術開創新市場。
台積電資深副總經理暨副共同營運長張曉強表示，Sony 是我們在互補式金氧半導體影像感測器(CMOS Image Sensor)業務上的長期夥伴，我們很高興雙方能有更進一步合作，這代表了我們在人工智慧時代推動未來感測技術方面，邁出了關鍵的一步。此項合作凸顯了我們雙方在運用先進技術和創新解決方案提供領先之感測技術和產品上共同的承諾和願景。我們期待能一起密切合作取得具影響力的成果，並為所有利害關係人創造持久的價值。
ソニーセミコンダクタソリューションズ株式会社とTSMCは、本日、次世代イメージセンサーの開発・製造に関する戦略的提携に向けて、法的拘束力を伴わない基本合意書を締結したことを発表しました。https://t.co/89oaPb76Wh
— TSMCinJapan (@TSMCinJapan)May 8, 2026

(首圖來源：shutterstock)"
2360.TW,"致茂 4 月營收再創高！花旗看好 SLT、CPO 成長動能，目標價喊 2,500 元",https://technews.tw/2026/05/07/citi-see-chroma-2026-q1-financial-report/,2026-05-07 09:25:00,"致茂4月營收再創單月歷史新高，達新台幣48.66億元，年增129%、月增11%，目前已達彭博（BBG）市場共識與花旗預估全年2026年營收的42%與38%。花旗評級致茂買進、目標價2,500元。
致茂受AI伺服器電源測試需求所帶動，今年第一季表現強勁，花旗預期，系統級測試（SLT）、單電池（battery cell）以及共同封裝光學（CPO）將成為未來更重要的成長動能。其中，SLT成長主要來自對領先AI GPU客戶的更多出貨，以及新GPU與ASIC客戶開始進入量產爬坡階段。
致茂也提到，SLT與光子相關需求存在上行空間，包括光收發模組與CPO。此外，公司在Handler（自動化搬運設備）與Burn-in（老化測試）設備方面也看到新商機。
花旗認為，4月營收的強勁表現顯示目前市場預估仍有上修空間，維持對致茂的正向看法，認為其強勁成長將延至2027年甚至更遠。
與此同時，法人認為，致茂在多項CPO測試機會上具良好布局，預期其CPO及收發器營收將超越量測營收，受惠於短期收發器需求及⻑期CPO導入雙重上⾏，並預估光電營於2026、2027財年分別達77億元和254億元。
此外，致茂已調整其第二期產能規劃，並決定保留南北兩棟⼤樓以因應未來產能擴充。法人認為，這顯示管理層對於未來3~5年需求能見度充滿信心，因而將2026、2027財年EPS預測分別上調至42.55元及58.00元，目標價調升至2,700元。
致茂2026年第一季合併營收為118.6億，季增38%、年增73%；歸屬本公司業主之淨利為38.64億，季增52%、年增82%；總體淨利達到39.48億新台幣，占營收比重約33%，季增49%、年增83%；毛利率達63%，每股盈餘9.12元。
（首圖來源：致茂）"
2360.TW,"看好 CPO、收發器業務長期動能，法人上調致茂目標價至 2,700 元",https://technews.tw/2026/05/05/see-chroma-2026-q1-financial-report/,2026-05-05 15:56:00,"致茂上週舉辦法說會，法人看好該公司光電測試需求，並具有多項成⻑動能，有助於支撐未來上行空間，重申買進、目標價調升至2,700元。
致茂第一季合併營收為新台幣118.6億，季增38%、年增73%；歸屬本公司業主之淨利為38.64億，季增52%、年增82%；總體淨利達到39.48億新台幣，佔營收比重約33%，季增49%、年增83%；毛利率達63%，每股盈餘9.12元。
展望未來，致茂預期ATS在財年2026年將有非常強勁的表現，受惠於自2Q26起ESS/電池需求快速成⻑，同時AI伺服器電源需求預計仍將維持強勁。
在半導體/光電業務部分，除了NVIDIA外，AMD與Google預計也將於2026年帶來顯著貢獻。此外，AMD的MI400/450週期時間較預期更⻑，已超過原設計的4⼩時，可能進⼀步推升SLT需求，NVIDIA規畫中的LPU量產亦帶來未來成⻑潛⼒。致茂亦已獲得⼀間CSP客⼾新型老化系統訂單，創造另⼀項潛在成⻑機會。
量測領域方面，除了主要晶圓代工客⼾外，其他OSAT及先進封裝客⼾也正開發類似製程，為致茂帶來額外成⻑潛⼒。
致茂指出，光電需求已超越先前預期，特別來自收發器市場。過去光電約占半導體營收的15–20%，但管理層表示今年占比有望提升，因CPO預計在強勁的收發器需求基礎上帶來額外上⾏空間。
法人認為，致茂在多項CPO測試機會上具良好布局，預期其CPO及收發器營收將超越量測營收，受惠於短期收發器需求及⻑期CPO導入雙重上⾏，並預估光電營收於2026、2027財年分別達77億元和254億元。
此外，致茂已調整其第二期產能規劃，並決定保留南北兩棟⼤樓以因應未來產能擴充。法人認為，這顯示管理層對於未來3~5年需求能見度充滿信心，因而將2026、2027財年EPS預測分別上調至42.55元及58.00元，目標價調升至2,700元。
（首圖來源：致茂）"
2454.TW,元太率 40 家夥伴登 COMPUTEX，秀電子紙應用實力,https://technews.tw/2026/05/05/e-ink-to-exhibit-at-computex-2026/,2026-05-05 15:54:00,"台北國際電腦展（COMPUTEX 2026）今年以「AI Together」為核心，聚焦 AI 運算和次世代科技。而為協助產業 AI 跨域合作，除了南港展覽館 1、2 館外，另在世貿 1 館和台北國際會議中心增設信義展區，有 AI 機器人區、科技應用暨體驗館及電子紙產業專區等主題展區。

電子紙大廠 E Ink元太科技攜手 40 家生態系夥伴，將在 COMPUTEX 2026 打造總面積逾 350 坪的電子紙產業專區，展區位於世貿 1 館內，以彩色電子紙和智慧表面應用為參展核心，展出多元應用。元太所展出的三大應用主軸包含：
一、大尺寸彩色電子紙顯示看板，涵蓋室內外零售門市廣告、戶外數位顯示看板、公共資訊看板應用。
二、可變色電子紙創造智慧表面應用，用於汽車、廣告媒體及個性化消費產品等創新可能。
三、生活美學和智慧居家應用，包括電子紙數位畫／相框、各式個人化顯示產品，以呈現電子紙兼具低耗能、設計感及情境互動的應用價值。
元太與 40 家生態系夥伴將呈現電子紙設備從關鍵材料、TFT 背板、電子紙模組、IC 設計、前光技術、太陽能供電，再到電子貨架標籤、電子紙看板及系統整合解決方案的產業鏈布局。
這 40 家包括達發科技、笙科電子、創為精密、達擎、京東方、東方科脈、義隆電子、億緯鋰能、EXEGER、鑫柔科技、天鈺科技、金亞太、茂林光電、致新科技、漢朔科技、奇景光電、惠科、奕力科技、墨方光電、聯合聚晶、雲創通訊、聯發科技、聯積電子、振曜科技、亞世光電、PocketBook、PRICER、清越光電、高通、瑞昱半導體、江西興泰、台灣夏普、晶門科技、宇峰電池、云里物里、SoluM、華星光電、Vusion、威達高科、智控網絡。
元太指出，全球買家可在電子紙產業專區，一次掌握從核心技術、關鍵零組件到終端應用的完整供應鏈，加速電子紙在零售、交通、廣告、智慧城市及生活消費場景的商用落地。此外，元太今年舉行第二屆「電子紙產業生態發展論壇」，邀請重量級產業專家和業者與談。
（首圖來源：科技新報攝）"
2379.TW,元太率 40 家夥伴登 COMPUTEX，秀電子紙應用實力,https://technews.tw/2026/05/05/e-ink-to-exhibit-at-computex-2026/,2026-05-05 15:54:00,"台北國際電腦展（COMPUTEX 2026）今年以「AI Together」為核心，聚焦 AI 運算和次世代科技。而為協助產業 AI 跨域合作，除了南港展覽館 1、2 館外，另在世貿 1 館和台北國際會議中心增設信義展區，有 AI 機器人區、科技應用暨體驗館及電子紙產業專區等主題展區。

電子紙大廠 E Ink元太科技攜手 40 家生態系夥伴，將在 COMPUTEX 2026 打造總面積逾 350 坪的電子紙產業專區，展區位於世貿 1 館內，以彩色電子紙和智慧表面應用為參展核心，展出多元應用。元太所展出的三大應用主軸包含：
一、大尺寸彩色電子紙顯示看板，涵蓋室內外零售門市廣告、戶外數位顯示看板、公共資訊看板應用。
二、可變色電子紙創造智慧表面應用，用於汽車、廣告媒體及個性化消費產品等創新可能。
三、生活美學和智慧居家應用，包括電子紙數位畫／相框、各式個人化顯示產品，以呈現電子紙兼具低耗能、設計感及情境互動的應用價值。
元太與 40 家生態系夥伴將呈現電子紙設備從關鍵材料、TFT 背板、電子紙模組、IC 設計、前光技術、太陽能供電，再到電子貨架標籤、電子紙看板及系統整合解決方案的產業鏈布局。
這 40 家包括達發科技、笙科電子、創為精密、達擎、京東方、東方科脈、義隆電子、億緯鋰能、EXEGER、鑫柔科技、天鈺科技、金亞太、茂林光電、致新科技、漢朔科技、奇景光電、惠科、奕力科技、墨方光電、聯合聚晶、雲創通訊、聯發科技、聯積電子、振曜科技、亞世光電、PocketBook、PRICER、清越光電、高通、瑞昱半導體、江西興泰、台灣夏普、晶門科技、宇峰電池、云里物里、SoluM、華星光電、Vusion、威達高科、智控網絡。
元太指出，全球買家可在電子紙產業專區，一次掌握從核心技術、關鍵零組件到終端應用的完整供應鏈，加速電子紙在零售、交通、廣告、智慧城市及生活消費場景的商用落地。此外，元太今年舉行第二屆「電子紙產業生態發展論壇」，邀請重量級產業專家和業者與談。
（首圖來源：科技新報攝）"
